,EmployerName,MinPositionSalary,MaxPositionSalary,OvertimePay,LumpSumPay,OtherPay,EmployeesRetirementCostCovered,HealthDentalVision,PensionFormula,EmployerURL,EmployerCounty,TotalWages
14924,"State Polytech University, San Luis Obispo",28152,66204,0,0,601.81,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,9178.09
114037,"State University, San Marcos",67656,143952,0,0,350,0,1769.64,2.00% @ 62,http://www.csusm.edu/HR/,San Diego,95324.32
35009,"State University, Fresno",85188,150792,0,0,10288.74,0,9319.08,2.00% @ 55,http://www.csufresno.edu/humres/,Fresno  ,131525.42
13499,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,312.8,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,312.8
49741,"State University, Humboldt",22879.56,38749.56,0,0,416.9,0,0,,http://www.humboldt.edu/hsuhr/,Humboldt,416.9
45910,"State University, Fullerton",22879.56,38749.56,0,0,156.95,0,0,,http://hr.fullerton.edu/,Orange,156.95
2932,"State Polytech University, Pomona",28079.4,41432.76,0,0,0,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,1242.8
92978,"State University, San Diego",59076,131088,0,0,1951.4,0,59.76,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://bfa.sdsu.edu/hr/,San Diego,18158.6
80888,"State University, Sacramento",37152,65268,0,0,71.44,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csus.edu/hr/,Sacramento,4822.2
38229,"State University, Fresno",22879.56,38749.56,0,0,1152.8,0,0,,http://www.csufresno.edu/humres/,Fresno  ,1152.8
5995,"State Polytech University, Pomona",28152,66204,0,0,4003.56,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,8007.12
11411,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,828,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,2808
116411,"State University, San Marcos",28152,66204,0,0,1822.41,0,0,,http://www.csusm.edu/HR/,San Diego,3644.82
5684,"State Polytech University, Pomona",22879.56,38749.56,0,0,4845.01,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,4845.01
23156,"State University, Chico",59076,131088,0,0,5995.09,0,17631.72,2.00% @ 62,http://www.csuchico.edu/hr/,Butte,32678.14
65557,"State University, Monterey Bay",44712,157800,0,0,1465.47,0,2086.51,2.00% @ 55,https://csumb.edu/hr,Monterey ,94660.47
94097,"State University, San Diego",22879.56,38749.56,0,0,5708.5,0,0,,http://bfa.sdsu.edu/hr/,San Diego,8773.25
9984,"State Polytech University, San Luis Obispo",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.afd.calpoly.edu/hr/,San Luis Obispo,4047.3
14651,"State Polytech University, San Luis Obispo",50148,71304,0,0,1023.79,0,9080.04,2.00% @ 62,http://www.afd.calpoly.edu/hr/,San Luis Obispo,50879.79
80205,"State University, Sacramento",59076,131088,0,0,0,0,1769.64,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csus.edu/hr/,Sacramento,24938.8
27127,"State University, Dominguez Hills",28079.4,41432.76,0,0,0,0,0,,https://www.csudh.edu/hr/,Los Angeles,2172.64
101361,"State University, San Francisco",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,2391.6
26148,"State University, Dominguez Hills",44712,157800,0,0,258,0,23270.64,2.00% @ 55,https://www.csudh.edu/hr/,Los Angeles,115899.72
13258,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,480,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,480
12585,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,100,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,100
105094,"State University, San Jose",46764,82152,0,0,1659,0,17631.72,2.00% @ 55,http://www2.sjsu.edu/hr/,Santa Clara,69818.28
51071,"State University, Long Beach",31200,53496,0,115.5,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,2163
53327,"State University, Long Beach",85188,150792,0,0,14967.6,0,9237.72,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,105715.92
94764,"State University, San Diego",22879.56,38749.56,0,0,213.36,0,0,,http://bfa.sdsu.edu/hr/,San Diego,213.36
50411,"State University, Humboldt",22879.56,38749.56,0,0,9793.25,0,0,,http://www.humboldt.edu/hsuhr/,Humboldt,13654.25
84562,"State University, San Bernardino",59076,131088,0,0,375,0,23270.64,2.00% @ 62,http://hrd.csusb.edu/,San Bernardino,62576.44
117633,"State University, Sonoma",85188,150792,0,0,0,0,9237.72,2.00% @ 55,http://www.sonoma.edu/hr/,Sonoma,178637
115131,"State University, San Marcos",59076,131088,0,0,657.07,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csusm.edu/HR/,San Diego,5936.56
64333,"State University, Los Angeles",22879.56,38749.56,0,0,1008,0,0,,http://www.calstatela.edu/hrm,Los Angeles,1008
117291,"State University, Sonoma",62484,79848,22.53,0,0,0,0,2.00% @ 62,http://www.sonoma.edu/hr/,Sonoma,27131.09
30127,"State University, East Bay",97968,173388,0,0,2750,0,9329.16,2.00% @ 55,http://www.csueastbay.edu/af/departments/hr/,Alameda,126781.88
30646,"State University, East Bay",28079.4,41432.76,0,0,0,0,0,,http://www.csueastbay.edu/af/departments/hr/,Alameda,8262.08
100899,"State University, San Francisco",49512,66192,0,0,19320.7,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,50485.3
2670,"State Polytech University, Pomona",28079.4,41432.76,0,0,0,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,2199.6
40649,"State University, Fullerton",31200,48888,4279.09,0,3447.9,0,9319.08,2.00% @ 55,http://hr.fullerton.edu/,Orange,41065.71
108851,"State University, San Jose",59076,131088,0,0,18415.2,0,17109.6,2.00% @ 55,http://www2.sjsu.edu/hr/,Santa Clara,66566.16
76342,"State University, Sacramento",39456,73944,0,0,703.01,0,17631.72,2.00% @ 55,http://www.csus.edu/hr/,Sacramento,62470.17
48349,"State University, Humboldt",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.humboldt.edu/hsuhr/,Humboldt,3289.87
113612,"State University, San Marcos",33684,59172,0,0,651.04,0,1625.64,2.00% @ 62,http://www.csusm.edu/HR/,San Diego,39876.32
99669,"State University, San Francisco",59076,131088,0,0,0,0,183.36,2.00% @ 60,http://www.sfsu.edu/~hrwww/,San Francisco,20153.63
10475,"State Polytech University, San Luis Obispo",59076,131088,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.afd.calpoly.edu/hr/,San Luis Obispo,5078.4
122275,"State University, Stanislaus",49512,66192,0,0,0,0,9807.72,2.00% @ 62,http://www.csustan.edu/HR/index.html,Stanislaus,48386.24
73836,"State University, Northridge",22879.56,38749.56,0,0,3167,0,0,,http://www.csun.edu/hr,Los Angeles,4531
114074,"State University, San Marcos",85188,150792,0,1825.63,0,0,9319.08,2.00% @ 55,http://www.csusm.edu/HR/,San Diego,107471.66
107945,"State University, San Jose",28079.4,41432.76,0,0,0,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,1534.4
92186,"State University, San Diego",49512,66192,0,0,1328.67,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://bfa.sdsu.edu/hr/,San Diego,7971.99
33687,"State University, Fresno",31200,53496,0,0,0,0,2999.56,2.00% @ 62,http://www.csufresno.edu/humres/,Fresno  ,9422.93
30355,"State University, East Bay",85188,150792,0,0,24419.8,0,17631.72,2.00% @ 55,http://www.csueastbay.edu/af/departments/hr/,Alameda,132167.44
122485,"State University, Stanislaus",59076,131088,0,0,0,0,420,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csustan.edu/HR/index.html,Stanislaus,11903.6
53570,"State University, Long Beach",132,2880,0,0,900,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,900
12165,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,4203.6,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,4203.6
3649,"State Polytech University, Pomona",59076,131088,0,0,0,0,9133.65,2.00% @ 62,http://www.cpp.edu/~hr/index.shtml,Los Angeles,53568.96
67346,"State University, Monterey Bay",22879.56,38749.56,0,0,344,0,0,,https://csumb.edu/hr,Monterey ,344
19933,"State University, Channel Islands",68016,105000,17452.05,0,20270.9,9070.17,21639.96,3.00% @ 50,http://www.csuci.edu/hr/employment.htm,Ventura ,128922.95
24739,"State University, Chico",22879.56,38749.56,0,0,4591.74,0,0,,http://www.csuchico.edu/hr/,Butte,4591.74
34141,"State University, Fresno",22879.56,291194.4,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csufresno.edu/humres/,Fresno  ,2871.28
113003,"State University, San Jose",28152,66204,0,0,312,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,927.73
77386,"State University, Sacramento",66408,85752,822.24,0,2301.81,0,23510.64,2.00% @ 55,http://www.csus.edu/hr/,Sacramento,75894.2
23357,"State University, Chico",67656,143952,0,0,91,0,17631.72,2.00% @ 55,http://www.csuchico.edu/hr/,Butte,79650.58
101728,"State University, San Francisco",59076,131088,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,6117
40786,"State University, Fullerton",45876,65004,0,0,1023.79,0,9329.16,2.00% @ 55,http://hr.fullerton.edu/,Orange,49692.99
122517,"State University, Stanislaus",67656,150792,0,1886.83,0,0,4618.86,2.00% @ 62,http://www.csustan.edu/HR/index.html,Stanislaus,36027.17
22693,"State University, Chico",28079.4,41432.76,0,0,0,0,0,,http://www.csuchico.edu/hr/,Butte,2251.6
85429,"State University, San Bernardino",44976,78984,0,0,912.69,0,17631.72,2.00% @ 55,http://hrd.csusb.edu/,San Bernardino,66887.93
19315,"State University, Channel Islands",132,2880,0,0,200,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csuci.edu/hr/employment.htm,Ventura ,200
120191,"State University, Sonoma",22879.56,38749.56,0,0,241.8,0,0,,http://www.sonoma.edu/hr/,Sonoma,241.8
95223,"State University, San Diego",22879.56,38749.56,0,0,1397.1,0,0,,http://bfa.sdsu.edu/hr/,San Diego,1397.1
102998,"State University, San Francisco",22879.56,38749.56,0,0,420,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,420
109442,"State University, San Jose",59076,131088,0,0,0,0,22015.08,2.00% @ 55,http://www2.sjsu.edu/hr/,Santa Clara,37261.32
23145,"State University, Chico",59076,131088,0,0,1902.8,0,16247.96,2.00% @ 55,http://www.csuchico.edu/hr/,Butte,47894.27
11964,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,6202,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,10785
122466,"State University, Stanislaus",59076,131088,0,0,0,0,775.66,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csustan.edu/HR/index.html,Stanislaus,6031.2
51763,"State University, Long Beach",22879.56,291194.4,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,3776.8
114767,"State University, San Marcos",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csusm.edu/HR/,San Diego,2524.6
97876,"State University, San Francisco",34152,59976,0,0,2475.5,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,11671.43
70878,"State University, Northridge",28079.4,41432.76,0,0,0,0,0,,http://www.csun.edu/hr,Los Angeles,1020.5
50526,"State University, Humboldt",22879.56,38749.56,0,0,491.7,0,0,,http://www.humboldt.edu/hsuhr/,Humboldt,491.7
77674,"State University, Sacramento",31200,48888,24.57,0,911.39,0,23270.64,2.00% @ 55,http://www.csus.edu/hr/,Sacramento,40138.56
17175,"State University, Bakersfield",22879.56,38749.56,0,0,169,0,0,,http://www.csub.edu/BAS/hr/,Kern,169
31696,"State University, East Bay",60396,113160,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csueastbay.edu/af/departments/hr/,Alameda,16840
75890,"State University, Northridge",22879.56,38749.56,0,0,4531.75,0,0,,http://www.csun.edu/hr,Los Angeles,4531.75
58458,"State University, Long Beach",67656,126600,0,0,0,0,9477.39,2.00% @ 62,http://daf.csulb.edu/offices/bhr/,Los Angeles,77727.48
94629,"State University, San Diego",22879.56,38749.56,0,0,2376,0,0,,http://bfa.sdsu.edu/hr/,San Diego,2376
24012,"State University, Chico",22879.56,38749.56,0,0,1545.3,0,0,,http://www.csuchico.edu/hr/,Butte,2170.06
39142,"State University, Fresno",28152,66204,0,0,0,0,0,,http://www.csufresno.edu/humres/,Fresno  ,3644.76
112338,"State University, San Jose",22879.56,38749.56,0,0,6051.45,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,6456.45
88141,"State University, San Diego",46764,82152,0,0,650,0,16100.52,2.00% @ 62,http://bfa.sdsu.edu/hr/,San Diego,56247
28684,"State University, Dominguez Hills",22879.56,38749.56,0,0,3209.6,0,0,,https://www.csudh.edu/hr/,Los Angeles,3209.6
68074,"State University, Northridge",34152,59976,0,0,49.28,0,3007.03,2.00% @ 62,http://www.csun.edu/hr,Los Angeles,12216.86
50999,"State University, Long Beach",31200,53496,0,0,2330,0,9237.72,2.00% @ 62,http://daf.csulb.edu/offices/bhr/,Los Angeles,39397.32
46815,"State University, Fullerton",28152,66204,0,0,0,0,0,,http://hr.fullerton.edu/,Orange,2357.94
94258,"State University, San Diego",22879.56,38749.56,0,0,5949.25,0,0,,http://bfa.sdsu.edu/hr/,San Diego,8391.25
23612,"State University, Chico",22879.56,38749.56,0,0,0,0,0,,http://www.csuchico.edu/hr/,Butte,13616.4
81494,"State University, Sacramento",22879.56,38749.56,0,0,9371.75,0,0,,http://www.csus.edu/hr/,Sacramento,14402.75
15996,"State University, Bakersfield",56472,75924,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csub.edu/BAS/hr/,Kern,3208.8
25231,"State University, Chico",22879.56,38749.56,0,0,3954.22,0,0,,http://www.csuchico.edu/hr/,Butte,4021.12
15850,"State University, Bakersfield",28079.4,41432.76,0,0,0,0,0,,http://www.csub.edu/BAS/hr/,Kern,1196
35229,"State University, Fresno",28079.4,41432.76,0,0,0,0,0,,http://www.csufresno.edu/humres/,Fresno  ,702
59980,"State University, Los Angeles",31200,53496,0,0,650,0,16789.8,2.00% @ 55,http://www.calstatela.edu/hrm,Los Angeles,34759.07
20492,"State University, Channel Islands",22879.56,38749.56,0,0,1023,0,0,,http://www.csuci.edu/hr/employment.htm,Ventura ,1023
9631,"State Polytech University, San Luis Obispo",28079.4,41432.76,0,0,0,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,2935.83
97838,"State University, San Francisco",70896,133764,0,0,650,0,23270.64,2.00% @ 55,http://www.sfsu.edu/~hrwww/,San Francisco,88961.4
37831,"State University, Fresno",22879.56,38749.56,0,0,1730.79,0,0,,http://www.csufresno.edu/humres/,Fresno  ,1730.79
51236,"State University, Long Beach",34152,59976,0,0,0,0,2869.52,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,11290.91
85848,"State University, San Bernardino",49512,66192,0,0,0,0,0,,http://hrd.csusb.edu/,San Bernardino,10855.47
56576,"State University, Long Beach",22879.56,38749.56,0,0,0,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,1752
27637,"State University, Dominguez Hills",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,https://www.csudh.edu/hr/,Los Angeles,2391.6
55221,"State University, Long Beach",59076,131088,0,0,15046,0,22710.84,2.00% @ 62,http://daf.csulb.edu/offices/bhr/,Los Angeles,81072.08
4544,"State Polytech University, Pomona",22879.56,38749.56,0,0,528.43,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,1395.91
118655,"State University, Sonoma",22879.56,38749.56,0,0,97.75,0,0,,http://www.sonoma.edu/hr/,Sonoma,1087.9
69355,"State University, Northridge",34152.84,333105.48,0,0,61.54,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csun.edu/hr,Los Angeles,10752.42
57655,"State University, Long Beach",22879.56,38749.56,0,0,1050,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,1050
9057,"State Polytech University, San Luis Obispo",28079.4,41432.76,0,0,0,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,52
58507,"State University, Long Beach",22879.56,38749.56,0,0,11939.4,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,14959.8
56083,"State University, Long Beach",85188,150792,0,0,17364,0,5442.01,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,77946.76
122684,"State University, Stanislaus",23587.2,324000,0,0,1300,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csustan.edu/HR/index.html,Stanislaus,1300
52411,"State University, Long Beach",26928,38172,0,0,0,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,3416.38
54524,"State University, Long Beach",49512,66192,0,0,1597.6,0,17631.72,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,23946.32
67781,"State University, Northridge",46764,82152,0,0,650,0,8998.68,2.00% @ 55,http://www.csun.edu/hr,Los Angeles,56967.97
29106,"State University, East Bay",49932,93552,0,0,1897.34,0,9237.72,2.00% @ 55,http://www.csueastbay.edu/af/departments/hr/,Alameda,85614.42
32817,"State University, East Bay",22879.56,38749.56,0,0,1149.5,0,0,,http://www.csueastbay.edu/af/departments/hr/,Alameda,1149.5
20853,"State University, Chico",46764,82152,0,0,650,0,17631.72,2.00% @ 55,http://www.csuchico.edu/hr/,Butte,49003.26
116982,"State University, Sonoma",22879.56,38749.56,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sonoma.edu/hr/,Sonoma,1942.35
110,Chancellor's Office,30024,108996,0,0,60,0,17109.6,2.00% @ 55,http://www.calstate.edu/HRS/,Los Angeles,69252.88
28764,"State University, Dominguez Hills",22879.56,38749.56,0,0,1148.4,0,0,,https://www.csudh.edu/hr/,Los Angeles,1148.4
81659,"State University, Sacramento",22879.56,38749.56,0,0,1890,0,0,,http://www.csus.edu/hr/,Sacramento,1890
90389,"State University, San Diego",67656,143952,0,0,33748.02,0,23270.64,2.00% @ 55,http://bfa.sdsu.edu/hr/,San Diego,189872.66
43435,"State University, Fullerton",49512,66192,0,0,1585.61,0,9329.16,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://hr.fullerton.edu/,Orange,26478.72
101799,"State University, San Francisco",59076,131088,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,6309.6
38865,"State University, Fresno",54648,77856,0,0,1023.79,0,23270.64,2.00% @ 62,http://www.csufresno.edu/humres/,Fresno  ,53422.04
68701,"State University, Northridge",56448,105780,0,0,650,0,17631.72,2.00% @ 55,http://www.csun.edu/hr,Los Angeles,88448.44
99257,"State University, San Francisco",38016,66792,0,0,342.81,0,0,2.00% @ 62,http://www.sfsu.edu/~hrwww/,San Francisco,26761.3
99073,"State University, San Francisco",26928,38172,0,0,390,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,5549.25
96453,"State University, San Diego",22879.56,38749.56,0,0,4426.35,0,0,,http://bfa.sdsu.edu/hr/,San Diego,4426.35
58121,"State University, Long Beach",22879.56,38749.56,0,0,1249.5,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,1249.5
56625,"State University, Long Beach",22879.56,38749.56,0,0,0,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,401.5
122132,"State University, Stanislaus",49512,66192,0,0,1531,0,9319.08,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csustan.edu/HR/index.html,Stanislaus,19137.84
96260,"State University, San Diego",22879.56,38749.56,0,0,1021,0,0,,http://bfa.sdsu.edu/hr/,San Diego,1021
110773,"State University, San Jose",22879.56,38749.56,0,0,1188,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,1717.5
31469,"State University, East Bay",59076,131088,0,0,1509.33,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csueastbay.edu/af/departments/hr/,Alameda,18528.93
9081,"State Polytech University, San Luis Obispo",28079.4,41432.76,0,0,0,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,880.1
71052,"State University, Northridge",28079.4,41432.76,0,0,0,0,0,,http://www.csun.edu/hr,Los Angeles,9200
49088,"State University, Humboldt",22879.56,38749.56,0,0,313.5,0,0,,http://www.humboldt.edu/hsuhr/,Humboldt,654.5
63784,"State University, Los Angeles",22879.56,38749.56,0,0,7402.65,0,0,,http://www.calstatela.edu/hrm,Los Angeles,9542.15
113520,"State University, San Marcos",60864,213120,0,0,135,0,23270.64,2.00% @ 55,http://www.csusm.edu/HR/,San Diego,119031.72
101927,"State University, San Francisco",59076,131088,0,0,2329.01,0,23270.64,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,31615.12
86733,"State University, San Bernardino",22879.56,38749.56,0,0,1874.5,0,0,,http://hrd.csusb.edu/,San Bernardino,2358.5
77797,"State University, Sacramento",49512,311340,0,0,8894.7,0,9237.72,,http://www.csus.edu/hr/,Sacramento,69475.7
123432,"State University, Stanislaus",22879.56,38749.56,0,0,2578.4,0,0,,http://www.csustan.edu/HR/index.html,Stanislaus,2578.4
96823,"State University, San Diego",28152,66204,0,0,0,0,22.41,,http://bfa.sdsu.edu/hr/,San Diego,3417
77107,"State University, Sacramento",42852,80292,0,0,2050,0,9084.24,2.00% @ 62,http://www.csus.edu/hr/,Sacramento,47967.28
98425,"State University, San Francisco",22879.56,38749.56,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,1785
